postalCode0,postalCode,Prefecture,City,Following
50008,0050008,北海道,札幌市南区,真駒内（１７番地）
50861,0050861,北海道,札幌市南区,真駒内（その他）
50018,0050018,北海道,札幌市南区,真駒内曙町
50015,0050015,北海道,札幌市南区,真駒内泉町
50022,0050022,北海道,札幌市南区,真駒内柏丘
50012,0050012,北海道,札幌市南区,真駒内上町
50014,0050014,北海道,札幌市南区,真駒内幸町
50011,0050011,北海道,札幌市南区,真駒内東町
50021,0050021,北海道,札幌市南区,真駒内本町
50013,0050013,北海道,札幌市南区,真駒内緑町
50016,0050016,北海道,札幌市南区,真駒内南町
50017,0050017,北海道,札幌市南区,真駒内公園
612261,0612261,北海道,札幌市南区,簾舞一条
612262,0612262,北海道,札幌市南区,簾舞二条
612263,0612263,北海道,札幌市南区,簾舞三条
612264,0612264,北海道,札幌市南区,簾舞四条
612265,0612265,北海道,札幌市南区,簾舞五条
612266,0612266,北海道,札幌市南区,簾舞六条
612272,0612272,北海道,札幌市南区,簾舞（その他）
50827,0050827,北海道,札幌市南区,南沢
50821,0050821,北海道,札幌市南区,南沢一条
50822,0050822,北海道,札幌市南区,南沢二条
50823,0050823,北海道,札幌市南区,南沢三条
50824,0050824,北海道,札幌市南区,南沢四条
50825,0050825,北海道,札幌市南区,南沢五条
50826,0050826,北海道,札幌市南区,南沢六条
50030,0050030,北海道,札幌市南区,南三十条西（８丁目）
50031,0050031,北海道,札幌市南区,南三十一条西
50032,0050032,北海道,札幌市南区,南三十二条西
50033,0050033,北海道,札幌市南区,南三十三条西
50034,0050034,北海道,札幌市南区,南三十四条西
50035,0050035,北海道,札幌市南区,南三十五条西
50036,0050036,北海道,札幌市南区,南三十六条西
50037,0050037,北海道,札幌市南区,南三十七条西
50038,0050038,北海道,札幌市南区,南三十八条西
50039,0050039,北海道,札幌市南区,南三十九条西
50040,0050040,北海道,札幌市南区,藻岩下
50041,0050041,北海道,札幌市南区,藻岩山
630000,0630000,北海道,札幌市西区,以下に掲載がない場合
630811,0630811,北海道,札幌市西区,琴似一条
630812,0630812,北海道,札幌市西区,琴似二条
630813,0630813,北海道,札幌市西区,琴似三条
630814,0630814,北海道,札幌市西区,琴似四条
630011,0630011,北海道,札幌市西区,小別沢
630049,0630049,北海道,札幌市西区,西野
630031,0630031,北海道,札幌市西区,西野一条
630032,0630032,北海道,札幌市西区,西野二条
630033,0630033,北海道,札幌市西区,西野三条
630034,0630034,北海道,札幌市西区,西野四条
630035,0630035,北海道,札幌市西区,西野五条
630036,0630036,北海道,札幌市西区,西野六条
630037,0630037,北海道,札幌市西区,西野七条
630038,0630038,北海道,札幌市西区,西野八条
630039,0630039,北海道,札幌市西区,西野九条
630040,0630040,北海道,札幌市西区,西野十条
630041,0630041,北海道,札幌市西区,西野十一条
630042,0630042,北海道,札幌市西区,西野十二条
630043,0630043,北海道,札幌市西区,西野十三条
630044,0630044,北海道,札幌市西区,西野十四条
630062,0630062,北海道,札幌市西区,西町南
630061,0630061,北海道,札幌市西区,西町北
630801,0630801,北海道,札幌市西区,二十四軒一条
630802,0630802,北海道,札幌市西区,二十四軒二条
630803,0630803,北海道,札幌市西区,二十四軒三条
630804,0630804,北海道,札幌市西区,二十四軒四条
630861,0630861,北海道,札幌市西区,八軒一条東
630841,0630841,北海道,札幌市西区,八軒一条西
630862,0630862,北海道,札幌市西区,八軒二条東
630842,0630842,北海道,札幌市西区,八軒二条西
630863,0630863,北海道,札幌市西区,八軒三条東
630843,0630843,北海道,札幌市西区,八軒三条西
630864,0630864,北海道,札幌市西区,八軒四条東
630844,0630844,北海道,札幌市西区,八軒四条西
630865,0630865,北海道,札幌市西区,八軒五条東
630845,0630845,北海道,札幌市西区,八軒五条西
630866,0630866,北海道,札幌市西区,八軒六条東
630846,0630846,北海道,札幌市西区,八軒六条西
630867,0630867,北海道,札幌市西区,八軒七条東
630847,0630847,北海道,札幌市西区,八軒七条西
630868,0630868,北海道,札幌市西区,八軒八条東
630848,0630848,北海道,札幌市西区,八軒八条西
630869,0630869,北海道,札幌市西区,八軒九条東
630849,0630849,北海道,札幌市西区,八軒九条西
630870,0630870,北海道,札幌市西区,八軒十条東
630850,0630850,北海道,札幌市西区,八軒十条西
630821,0630821,北海道,札幌市西区,発寒一条
630822,0630822,北海道,札幌市西区,発寒二条
630823,0630823,北海道,札幌市西区,発寒三条
630824,0630824,北海道,札幌市西区,発寒四条
630825,0630825,北海道,札幌市西区,発寒五条
630826,0630826,北海道,札幌市西区,発寒六条
630827,0630827,北海道,札幌市西区,発寒七条
630828,0630828,北海道,札幌市西区,発寒八条
630829,0630829,北海道,札幌市西区,発寒九条
630830,0630830,北海道,札幌市西区,発寒十条
630831,0630831,北海道,札幌市西区,発寒十一条
630832,0630832,北海道,札幌市西区,発寒十二条
630833,0630833,北海道,札幌市西区,発寒十三条
630834,0630834,北海道,札幌市西区,発寒十四条
630835,0630835,北海道,札幌市西区,発寒十五条
630836,0630836,北海道,札幌市西区,発寒十六条
630837,0630837,北海道,札幌市西区,発寒十七条
630012,0630012,北海道,札幌市西区,福井
630029,0630029,北海道,札幌市西区,平和
630021,0630021,北海道,札幌市西区,平和一条
630022,0630022,北海道,札幌市西区,平和二条
630023,0630023,北海道,札幌市西区,平和三条
630059,0630059,北海道,札幌市西区,宮の沢
630051,0630051,北海道,札幌市西区,宮の沢一条
630052,0630052,北海道,札幌市西区,宮の沢二条
630053,0630053,北海道,札幌市西区,宮の沢三条
630054,0630054,北海道,札幌市西区,宮の沢四条
630009,0630009,北海道,札幌市西区,山の手
630001,0630001,北海道,札幌市西区,山の手一条
630002,0630002,北海道,札幌市西区,山の手二条
630003,0630003,北海道,札幌市西区,山の手三条
630004,0630004,北海道,札幌市西区,山の手四条
630005,0630005,北海道,札幌市西区,山の手五条
630006,0630006,北海道,札幌市西区,山の手六条
630007,0630007,北海道,札幌市西区,山の手七条
40000,0040000,北海道,札幌市厚別区,以下に掲載がない場合
40021,0040021,北海道,札幌市厚別区,青葉町
40071,0040071,北海道,札幌市厚別区,厚別北一条
40072,0040072,北海道,札幌市厚別区,厚別北二条
40073,0040073,北海道,札幌市厚別区,厚別北三条
40074,0040074,北海道,札幌市厚別区,厚別北四条
40075,0040075,北海道,札幌市厚別区,厚別北五条
40076,0040076,北海道,札幌市厚別区,厚別北六条
40051,0040051,北海道,札幌市厚別区,厚別中央一条
40052,0040052,北海道,札幌市厚別区,厚別中央二条
40053,0040053,北海道,札幌市厚別区,厚別中央三条
40054,0040054,北海道,札幌市厚別区,厚別中央四条
40055,0040055,北海道,札幌市厚別区,厚別中央五条
40039,0040039,北海道,札幌市厚別区,厚別町上野幌
40007,0040007,北海道,札幌市厚別区,厚別町下野幌
40006,0040006,北海道,札幌市厚別区,厚別町小野幌
40069,0040069,北海道,札幌市厚別区,厚別町山本
40068,0040068,北海道,札幌市厚別区,厚別西
40061,0040061,北海道,札幌市厚別区,厚別西一条
40062,0040062,北海道,札幌市厚別区,厚別西二条
40063,0040063,北海道,札幌市厚別区,厚別西三条
40064,0040064,北海道,札幌市厚別区,厚別西四条
40065,0040065,北海道,札幌市厚別区,厚別西五条
40001,0040001,北海道,札幌市厚別区,厚別東一条
40002,0040002,北海道,札幌市厚別区,厚別東二条
40003,0040003,北海道,札幌市厚別区,厚別東三条
40004,0040004,北海道,札幌市厚別区,厚別東四条
40005,0040005,北海道,札幌市厚別区,厚別東五条
40022,0040022,北海道,札幌市厚別区,厚別南
40041,0040041,北海道,札幌市厚別区,大谷地東
40042,0040042,北海道,札幌市厚別区,大谷地西
40031,0040031,北海道,札幌市厚別区,上野幌一条
40032,0040032,北海道,札幌市厚別区,上野幌二条
40033,0040033,北海道,札幌市厚別区,上野幌三条
40015,0040015,北海道,札幌市厚別区,下野幌テクノパーク
40011,0040011,北海道,札幌市厚別区,もみじ台東
40013,0040013,北海道,札幌市厚別区,もみじ台西
40012,0040012,北海道,札幌市厚別区,もみじ台南
40014,0040014,北海道,札幌市厚別区,もみじ台北
60000,0060000,北海道,札幌市手稲区,以下に掲載がない場合
60831,0060831,北海道,札幌市手稲区,曙一条
60832,0060832,北海道,札幌市手稲区,曙二条
60833,0060833,北海道,札幌市手稲区,曙三条
60834,0060834,北海道,札幌市手稲区,曙四条
60835,0060835,北海道,札幌市手稲区,曙五条
60836,0060836,北海道,札幌市手稲区,曙六条
60837,0060837,北海道,札幌市手稲区,曙七条
60838,0060838,北海道,札幌市手稲区,曙八条
60839,0060839,北海道,札幌市手稲区,曙九条
60840,0060840,北海道,札幌市手稲区,曙十条
60841,0060841,北海道,札幌市手稲区,曙十一条
60842,0060842,北海道,札幌市手稲区,曙十二条
60861,0060861,北海道,札幌市手稲区,明日風
60031,0060031,北海道,札幌市手稲区,稲穂一条
60032,0060032,北海道,札幌市手稲区,稲穂二条
60033,0060033,北海道,札幌市手稲区,稲穂三条
60034,0060034,北海道,札幌市手稲区,稲穂四条
60035,0060035,北海道,札幌市手稲区,稲穂五条
60041,0060041,北海道,札幌市手稲区,金山一条
60042,0060042,北海道,札幌市手稲区,金山二条
60043,0060043,北海道,札幌市手稲区,金山三条
60801,0060801,北海道,札幌市手稲区,新発寒一条
60802,0060802,北海道,札幌市手稲区,新発寒二条
60803,0060803,北海道,札幌市手稲区,新発寒三条
60804,0060804,北海道,札幌市手稲区,新発寒四条
60805,0060805,北海道,札幌市手稲区,新発寒五条
60806,0060806,北海道,札幌市手稲区,新発寒六条
60807,0060807,北海道,札幌市手稲区,新発寒七条
60039,0060039,北海道,札幌市手稲区,手稲稲穂
60049,0060049,北海道,札幌市手稲区,手稲金山
60019,0060019,北海道,札幌市手稲区,手稲富丘
60859,0060859,北海道,札幌市手稲区,手稲星置
60829,0060829,北海道,札幌市手稲区,手稲前田
60860,0060860,北海道,札幌市手稲区,手稲山口
60029,0060029,北海道,札幌市手稲区,手稲本町
60021,0060021,北海道,札幌市手稲区,手稲本町一条
60022,0060022,北海道,札幌市手稲区,手稲本町二条
60023,0060023,北海道,札幌市手稲区,手稲本町三条
60024,0060024,北海道,札幌市手稲区,手稲本町四条
60025,0060025,北海道,札幌市手稲区,手稲本町五条
60026,0060026,北海道,札幌市手稲区,手稲本町六条
60011,0060011,北海道,札幌市手稲区,富丘一条
60012,0060012,北海道,札幌市手稲区,富丘二条
60013,0060013,北海道,札幌市手稲区,富丘三条
60014,0060014,北海道,札幌市手稲区,富丘四条
60015,0060015,北海道,札幌市手稲区,富丘五条
60016,0060016,北海道,札幌市手稲区,富丘六条
60009,0060009,北海道,札幌市手稲区,西宮の沢
60001,0060001,北海道,札幌市手稲区,西宮の沢一条
60002,0060002,北海道,札幌市手稲区,西宮の沢二条
60003,0060003,北海道,札幌市手稲区,西宮の沢三条
60004,0060004,北海道,札幌市手稲区,西宮の沢四条
60005,0060005,北海道,札幌市手稲区,西宮の沢五条
60006,0060006,北海道,札幌市手稲区,西宮の沢六条
60851,0060851,北海道,札幌市手稲区,星置一条
60852,0060852,北海道,札幌市手稲区,星置二条
